id,municipality_id,city_code,subprefecture_code,county_code,valid_from,valid_to
29444_initial,M02527,29444,,29006,,
29445_initial,M02528,29445,,29006,,2005-09-25
29446_initial,M02529,29446,,29006,,
29447_initial,M02530,29447,,29006,,
29448_initial,M02531,29448,,29006,,2005-09-25
29449_initial,M02532,29449,,29006,,
29450_initial,M02533,29450,,29006,,
29451_initial,M02534,29451,,29006,,
29452_initial,M02535,29452,,29006,,
29453_initial,M02536,29453,,29006,,
30201_initial,M02537,30201,,,,
30202_initial,M02538,30202,,,,2005-04-01
30202_20050401,M02538,30202,,,2005-04-01,
30203_initial,M02539,30203,,,,2006-03-01
30203_20060301,M02539,30203,,,2006-03-01,
30204_initial,M02540,30204,,,,
30205_initial,M02541,30205,,,,
30206_initial,M02542,30206,,,,2005-05-01
30206_20050501,M02542,30206,,,2005-05-01,
30207_initial,M02543,30207,,,,2005-10-01
30207_20051001,M02543,30207,,,2005-10-01,
30208_20051107,M02544,30208,,,2005-11-07,
30209_20060401,M02545,30209,,,2006-04-01,
30301_initial,M02546,30301,,30002,,2005-04-01
30302_initial,M02547,30302,,30002,,2006-01-01
30303_initial,M02548,30303,,30002,,2006-01-01
30304_20060101,M02549,30304,,30002,2006-01-01,
30321_initial,M02550,30321,,30006,,2005-11-07
30322_initial,M02551,30322,,30006,,2005-11-07
30323_initial,M02552,30323,,30006,,2005-11-07
30324_initial,M02553,30324,,30006,,2005-11-07
30325_initial,M02554,30325,,30006,,2005-11-07
30326_initial,M02555,30326,,30006,,2006-04-01
30341_initial,M02556,30341,,30007,,2005-10-01
30341_20051001,M02556,30341,,30007,2005-10-01,
30342_initial,M02557,30342,,30007,,2006-03-01
30343_initial,M02558,30343,,30007,,
30344_initial,M02559,30344,,30007,,
30345_initial,M02560,30345,,30007,,2005-10-01
30361_initial,M02561,30361,,30005,,
30362_initial,M02562,30362,,30005,,
30363_initial,M02563,30363,,30005,,2006-01-01
30364_initial,M02564,30364,,30005,,2006-01-01
30365_initial,M02565,30365,,30005,,2006-01-01
30366_20060101,M02566,30366,,30005,2006-01-01,
30381_initial,M02567,30381,,30004,,
30382_initial,M02568,30382,,30004,,
30383_initial,M02569,30383,,30004,,
30384_initial,M02570,30384,,30004,,2005-05-01
30385_initial,M02571,30385,,30004,,2005-05-01
30386_initial,M02572,30386,,30004,,2005-05-01
30387_initial,M02573,30387,,30004,,2005-05-01
30388_initial,M02574,30388,,30004,,2004-10-01
30389_initial,M02575,30389,,30004,,2004-10-01
30390_initial,M02576,30390,,30004,,
30391_20041001,M02577,30391,,30004,2004-10-01,
30392_20050501,M02578,30392,,30004,2005-05-01,
30401_initial,M02579,30401,,30001,,2006-03-01
30401_20060301,M02579,30401,,30001,2006-03-01,
30402_initial,M02580,30402,,30001,,2005-05-01
30403_initial,M02581,30403,,30001,,2005-05-01
30404_initial,M02582,30404,,30001,,
30405_initial,M02583,30405,,30001,,2006-03-01
30406_initial,M02584,30406,,30001,,
30407_initial,M02585,30407,,30001,,2005-04-01
30421_initial,M02586,30421,,30003,,
30422_initial,M02587,30422,,30003,,
30423_initial,M02588,30423,,30003,,2005-04-01
30424_initial,M02589,30424,,30003,,
30425_initial,M02590,30425,,30003,,2005-10-01
30426_initial,M02591,30426,,30003,,2005-05-01
30427_initial,M02592,30427,,30003,,
30428_20050401,M02593,30428,,30003,2005-04-01,
31201_initial,M02594,31201,,,,2004-11-01
31201_20041101,M02594,31201,,,2004-11-01,
31202_initial,M02595,31202,,,,2005-03-31
31202_20050331,M02595,31202,,,2005-03-31,
31203_initial,M02596,31203,,,,2005-03-22
31203_20050322,M02596,31203,,,2005-03-22,
31204_initial,M02597,31204,,,,
31301_initial,M02598,31301,,31005,,2004-11-01
31302_initial,M02599,31302,,31005,,
31303_initial,M02600,31303,,31005,,2004-11-01
31321_initial,M02601,31321,,31003,,2005-03-31
31322_initial,M02602,31322,,31003,,2005-03-31
31323_initial,M02603,31323,,31003,,2004-11-01
31324_initial,M02604,31324,,31003,,2005-03-31
31325_initial,M02605,31325,,31003,,
31326_initial,M02606,31326,,31003,,2004-11-01
31327_initial,M02607,31327,,31003,,2004-11-01
31328_initial,M02608,31328,,31003,,
31329_20050331,M02609,31329,,31003,2005-03-31,
31341_initial,M02610,31341,,31004,,2004-11-01
31342_initial,M02611,31342,,31004,,2004-11-01
31343_initial,M02612,31343,,31004,,2004-11-01
31361_initial,M02613,31361,,31001,,2004-10-01
31362_initial,M02614,31362,,31001,,2004-10-01
31363_initial,M02615,31363,,31001,,2004-10-01
31364_initial,M02616,31364,,31001,,
31365_initial,M02617,31365,,31001,,2005-03-22
31366_initial,M02618,31366,,31001,,2005-10-01
31367_initial,M02619,31367,,31001,,2005-10-01
31368_initial,M02620,31368,,31001,,2004-09-01
31369_initial,M02621,31369,,31001,,2004-09-01
31370_20041001,M02622,31370,,31001,2004-10-01,
31371_20040901,M02623,31371,,31001,2004-09-01,
31372_20051001,M02624,31372,,31001,2005-10-01,
31381_initial,M02625,31381,,31002,,2004-10-01
31382_initial,M02626,31382,,31002,,2004-10-01
31383_initial,M02627,31383,,31002,,2005-01-01
31384_initial,M02628,31384,,31002,,
31385_initial,M02629,31385,,31002,,2005-03-31
31386_initial,M02630,31386,,31002,,2005-03-28
31386_20050328,M02630,31386,,31002,2005-03-28,
31387_initial,M02631,31387,,31002,,2005-03-28
31388_initial,M02632,31388,,31002,,2005-03-28
31389_20041001,M02633,31389,,31002,2004-10-01,
31390_20050101,M02634,31390,,31002,2005-01-01,
31401_initial,M02635,31401,,31006,,
31402_initial,M02636,31402,,31006,,
31403_initial,M02637,31403,,31006,,
31404_initial,M02638,31404,,31006,,2005-01-01
32201_initial,M02639,32201,,,,2005-03-31
32201_20050331,M02639,32201,,,2005-03-31,2011-08-01
32201_20110801,M02639,32201,,,2011-08-01,
32202_initial,M02640,32202,,,,2005-10-01
32202_20051001,M02640,32202,,,2005-10-01,
32203_initial,M02641,32203,,,,2005-03-22
32203_20050322,M02641,32203,,,2005-03-22,2011-10-01
32203_20111001,M02641,32203,,,2011-10-01,
32204_initial,M02642,32204,,,,2004-11-01
32204_20041101,M02642,32204,,,2004-11-01,
32205_initial,M02643,32205,,,,2005-10-01
32205_20051001,M02643,32205,,,2005-10-01,
32206_initial,M02644,32206,,,,2004-10-01
32206_20041001,M02644,32206,,,2004-10-01,
32207_initial,M02645,32207,,,,2004-10-01
32207_20041001,M02645,32207,,,2004-10-01,
32208_initial,M02646,32208,,,,2005-03-22
32209_20041101,M02647,32209,,,2004-11-01,
32301_initial,M02648,32301,,32002,,2005-03-31
32302_initial,M02649,32302,,32002,,2005-03-31
32303_initial,M02650,32303,,32002,,2005-03-31
32304_initial,M02651,32304,,32002,,2011-08-01
32305_initial,M02652,32305,,32002,,2005-03-31
32306_initial,M02653,32306,,32002,,2005-03-31
32307_initial,M02654,32307,,32002,,2005-03-31
32308_initial,M02655,32308,,32002,,2005-03-31
32321_initial,M02656,32321,,32011,,2004-10-01
32322_initial,M02657,32322,,32011,,2004-10-01
32341_initial,M02658,32341,,32001,,2005-03-31
32342_initial,M02659,32342,,32001,,2005-03-31
32343_20050331,M02660,32343,,32001,2005-03-31,
32361_initial,M02661,32361,,32010,,2004-11-01
32362_initial,M02662,32362,,32010,,2004-11-01
32363_initial,M02663,32363,,32010,,2004-11-01
32381_initial,M02664,32381,,32012,,2004-11-01
32382_initial,M02665,32382,,32012,,2004-11-01
32383_initial,M02666,32383,,32012,,2004-11-01
32384_initial,M02667,32384,,32012,,2005-01-01
32385_initial,M02668,32385,,32012,,2005-01-01
32386_20050101,M02669,32386,,32012,2005-01-01,
32401_initial,M02670,32401,,32007,,2011-10-01
32402_initial,M02671,32402,,32007,,2005-03-22
32403_initial,M02672,32403,,32007,,2005-03-22
32404_initial,M02673,32404,,32007,,2005-03-22
32405_initial,M02674,32405,,32007,,2005-03-22
32421_initial,M02675,32421,,32004,,2005-10-01
32422_initial,M02676,32422,,32004,,2005-10-01
32441_initial,M02677,32441,,32006,,
32442_initial,M02678,32442,,32006,,2004-10-01
32443_initial,M02679,32443,,32006,,2004-10-01
32444_initial,M02680,32444,,32006,,2004-10-01
32445_initial,M02681,32445,,32006,,2004-10-01
32446_initial,M02682,32446,,32006,,2004-10-01
32447_initial,M02683,32447,,32006,,2004-10-01
32448_20041001,M02684,32448,,32006,2004-10-01,
32449_20041001,M02685,32449,,32006,2004-10-01,
32462_initial,M02686,32462,,32008,,2005-10-01
32463_initial,M02687,32463,,32008,,2005-10-01
32464_initial,M02688,32464,,32008,,2005-10-01
32465_initial,M02689,32465,,32008,,2005-10-01
32481_initial,M02690,32481,,32003,,2004-11-01
32482_initial,M02691,32482,,32003,,2004-11-01
32501_initial,M02692,32501,,32005,,2005-09-25
32501_20050925,M02692,32501,,32005,2005-09-25,
32502_initial,M02693,32502,,32005,,2005-09-25
32503_initial,M02694,32503,,32005,,2005-10-01
32504_initial,M02695,32504,,32005,,2005-10-01
32505_20051001,M02696,32505,,32005,2005-10-01,
32521_initial,M02697,32521,,32009,,2004-10-01
32522_initial,M02698,32522,,32009,,2004-10-01
32523_initial,M02699,32523,,32009,,2004-10-01
32524_initial,M02700,32524,32001,32009,,2004-10-01
32525_initial,M02701,32525,32001,32009,,
32526_initial,M02702,32526,32001,32009,,
32527_initial,M02703,32527,32001,32009,,
32528_20041001,M02704,32528,,32009,2004-10-01,
33201_initial,M02705,33201,,,,1971-01-08
33201_19710108,M02705,33201,,,1971-01-08,1971-03-08
33201_19710308,M02705,33201,,,1971-03-08,1971-05-01
33201_19710501,M02705,33201,,,1971-05-01,1975-05-01
33201_19750501,M02705,33201,,,1975-05-01,2005-03-22
33201_20050322,M02705,33201,,,2005-03-22,2007-01-22
33201_20070122,M02705,33201,,,2007-01-22,
33202_initial,M02706,33202,,,,1971-03-08
33202_19710308,M02706,33202,,,1971-03-08,1972-05-01
33202_19720501,M02706,33202,,,1972-05-01,2005-08-01
33202_20050801,M02706,33202,,,2005-08-01,
33203_initial,M02707,33203,,,,2005-02-28
33203_20050228,M02707,33203,,,2005-02-28,
33204_initial,M02708,33204,,,,1974-03-20
33204_19740320,M02708,33204,,,1974-03-20,
33205_initial,M02709,33205,,,,
33207_initial,M02710,33207,,,,2005-03-01
33207_20050301,M02710,33207,,,2005-03-01,
33208_initial,M02711,33208,,,,1972-04-22
33208_19720422,M02711,33208,,,1972-04-22,2005-03-22
33208_20050322,M02711,33208,,,2005-03-22,
33209_initial,M02712,33209,,,,2004-10-01
33209_20041001,M02712,33209,,,2004-10-01,
33210_initial,M02713,33210,,,,2005-03-31
33210_20050331,M02713,33210,,,2005-03-31,
33211_19710401,M02714,33211,,,1971-04-01,2005-03-22
33211_20050322,M02714,33211,,,2005-03-22,
33212_20041101,M02715,33212,,,2004-11-01,
33213_20050307,M02716,33213,,,2005-03-07,
33214_20050331,M02717,33214,,,2005-03-31,
33215_20050331,M02718,33215,,,2005-03-31,
33216_20060321,M02719,33216,,,2006-03-21,
33301_initial,M02720,33301,,33010,,2005-03-22
33302_initial,M02721,33302,,33010,,1971-01-08
33303_initial,M02722,33303,,33010,,2007-01-22
33304_initial,M02723,33304,,33010,,1971-01-08
33305_initial,M02724,33305,,33010,,2004-10-01
33321_initial,M02725,33321,,33003,,2007-01-22
33322_initial,M02726,33322,,33003,,2005-03-07
33323_initial,M02727,33323,,33003,,2005-03-07
33324_initial,M02728,33324,,33003,,2005-03-07
33325_initial,M02729,33325,,33003,,2005-03-07
33341_initial,M02730,33341,,33006,,1971-04-01
33342_initial,M02731,33342,,33006,,2005-03-22
33343_initial,M02732,33343,,33006,,1971-04-01
33344_initial,M02733,33344,,33006,,2005-03-22
33345_initial,M02734,33345,,33006,,2006-03-01
33346_initial,M02735,33346,,33006,,2006-03-01
33346_20060301,M02735,33346,,33006,2006-03-01,
33361_initial,M02736,33361,,33015,,2004-11-01
33362_initial,M02737,33362,,33015,,2004-11-01
33363_initial,M02738,33363,,33015,,2004-11-01
33381_initial,M02739,33381,,33012,,1971-05-01
33401_initial,M02740,33401,,33021,,2005-03-22
33402_initial,M02741,33402,,33021,,1971-05-01
33403_initial,M02742,33403,,33021,,1975-05-01
33404_initial,M02743,33404,,33021,,1974-03-20
33421_initial,M02744,33421,,33004,,1971-03-08
33422_initial,M02745,33422,,33004,,1972-05-01
33423_initial,M02746,33423,,33004,,
33424_initial,M02747,33424,,33004,,1971-03-08
33425_initial,M02748,33425,,33004,,1971-03-08
33426_initial,M02749,33426,,33004,,1971-03-08
33427_initial,M02750,33427,,33004,,2005-03-22
33428_initial,M02751,33428,,33004,,2005-03-22
33441_initial,M02752,33441,,33001,,2005-08-01
33442_initial,M02753,33442,,33001,,2006-03-21
33443_initial,M02754,33443,,33001,,2006-03-21
33444_initial,M02755,33444,,33001,,2006-03-21
33445_initial,M02756,33445,,33001,,
33461_initial,M02757,33461,,33020,,
33462_initial,M02758,33462,,33020,,2005-03-01
33481_initial,M02759,33481,,33014,,2005-03-01
33501_initial,M02760,33501,,33007,,1971-01-08
33502_initial,M02761,33502,,33007,,1971-05-01
33503_initial,M02762,33503,,33007,,2005-08-01
33504_initial,M02763,33504,,33007,,1972-04-22
33521_initial,M02764,33521,,33017,,2004-10-01
33522_initial,M02765,33522,,33017,,2005-03-31
33523_initial,M02766,33523,,33017,,2004-10-01
33541_initial,M02767,33541,,33018,,2004-10-01
33542_initial,M02768,33542,,33018,,2004-10-01
33543_initial,M02769,33543,,33018,,2004-10-01
33561_initial,M02770,33561,,33016,,2005-03-31
33562_initial,M02771,33562,,33016,,2005-03-31
33563_initial,M02772,33563,,33016,,2005-03-31
33564_initial,M02773,33564,,33016,,2005-03-31
33581_initial,M02774,33581,,33013,,2005-03-31
33582_initial,M02775,33582,,33013,,2005-03-31
33583_initial,M02776,33583,,33013,,2005-03-31
33584_initial,M02777,33584,,33013,,2005-03-31
33585_initial,M02778,33585,,33013,,2005-03-31
33586_initial,M02779,33586,,33013,,
33587_initial,M02780,33587,,33013,,2005-03-31
33588_initial,M02781,33588,,33013,,2005-03-31
33589_initial,M02782,33589,,33013,,2005-03-31
33601_initial,M02783,33601,,33002,,2005-02-28
33602_initial,M02784,33602,,33002,,2005-03-01
33603_initial,M02785,33603,,33002,,2005-03-01
33604_initial,M02786,33604,,33002,,2005-03-01
33605_initial,M02787,33605,,33002,,2005-02-28
33606_initial,M02788,33606,,33002,,2005-03-01
33606_20050301,M02788,33606,,33002,2005-03-01,
33621_initial,M02789,33621,,33019,,2005-03-31
33622_initial,M02790,33622,,33019,,
33623_initial,M02791,33623,,33019,,
33624_initial,M02792,33624,,33019,,2005-02-28
33641_initial,M02793,33641,,33011,,2005-03-31
33642_initial,M02794,33642,,33011,,2005-03-31
33643_initial,M02795,33643,,33011,,
33644_initial,M02796,33644,,33011,,2005-03-31
33645_initial,M02797,33645,,33011,,2005-03-31
33646_initial,M02798,33646,,33011,,2005-03-31
33661_initial,M02799,33661,,33009,,2005-03-22
33662_initial,M02800,33662,,33009,,2005-03-22
33663_initial,M02801,33663,,33009,,
33664_initial,M02802,33664,,33009,,2005-02-28
33665_initial,M02803,33665,,33009,,2005-03-22
33666_20050322,M02804,33666,,33009,2005-03-22,
33681_20041001,M02805,33681,,33005,2004-10-01,
34201_initial,M02806,34201,,,,1971-04-01
34201_19710401,M02806,34201,,,1971-04-01,1971-05-20
34201_19710520,M02806,34201,,,1971-05-20,1972-04-01
34201_19720401,M02806,34201,,,1972-04-01,1972-08-27
34201_19720827,M02806,34201,,,1972-08-27,1973-03-20
34201_19730320,M02806,34201,,,1973-03-20,1973-10-22
34201_19731022,M02806,34201,,,1973-10-22,1974-11-01
34201_19741101,M02806,34201,,,1974-11-01,1975-03-20
34201_19750320,M02806,34201,,,1975-03-20,
34202_initial,M02807,34202,,,,2003-04-01
34202_20030401,M02807,34202,,,2003-04-01,2004-04-01
34202_20040401,M02807,34202,,,2004-04-01,2005-03-20
34202_20050320,M02807,34202,,,2005-03-20,
34203_initial,M02808,34203,,,,
34204_initial,M02809,34204,,,,2005-03-22
34204_20050322,M02809,34204,,,2005-03-22,
34205_initial,M02810,34205,,,,2005-03-28
34205_20050328,M02810,34205,,,2005-03-28,2006-01-10
34205_20060110,M02810,34205,,,2006-01-10,
34206_initial,M02811,34206,,,,2006-01-10
34207_initial,M02812,34207,,,,1974-04-01
34207_19740401,M02812,34207,,,1974-04-01,1975-02-01
34207_19750201,M02812,34207,,,1975-02-01,2003-02-03
34207_20030203,M02812,34207,,,2003-02-03,2005-02-01
34207_20050201,M02812,34207,,,2005-02-01,2006-03-01
34207_20060301,M02812,34207,,,2006-03-01,
34208_initial,M02813,34208,,,,1975-02-01
34208_19750201,M02813,34208,,,1975-02-01,2004-04-01
34208_20040401,M02813,34208,,,2004-04-01,
34209_initial,M02814,34209,,,,2004-04-01
34209_20040401,M02814,34209,,,2004-04-01,
34210_initial,M02815,34210,,,,2005-03-31
34210_20050331,M02815,34210,,,2005-03-31,
34211_initial,M02816,34211,,,,
34212_19740420,M02817,34212,,,1974-04-20,2005-02-07
34212_20050207,M02817,34212,,,2005-02-07,
34213_19880401,M02818,34213,,,1988-04-01,2003-03-01
34213_20030301,M02818,34213,,,2003-03-01,2005-11-03
34213_20051103,M02818,34213,,,2005-11-03,
34214_20040301,M02819,34214,,,2004-03-01,
34215_20041101,M02820,34215,,,2004-11-01,
34301_initial,M02821,34301,,34007,,1974-11-01
34302_initial,M02822,34302,,34007,,
34303_initial,M02823,34303,,34007,,1975-03-20
34304_initial,M02824,34304,,34007,,
34305_initial,M02825,34305,,34007,,1973-03-20
34306_initial,M02826,34306,,34007,,1974-11-01
34307_initial,M02827,34307,,34007,,
34308_initial,M02828,34308,,34007,,1975-03-20
34309_initial,M02829,34309,,34007,,
34310_initial,M02830,34310,,34007,,2004-11-01
34311_initial,M02831,34311,,34007,,2005-03-20
34312_initial,M02832,34312,,34007,,2005-03-20
34313_initial,M02833,34313,,34007,,2003-04-01
34314_initial,M02834,34314,,34007,,2005-03-20
34321_initial,M02835,34321,,34013,,1985-03-20
34322_initial,M02836,34322,,34013,,1988-04-01
34323_initial,M02837,34323,,34013,,2005-11-03
34324_initial,M02838,34324,,34013,,2005-04-25
34325_initial,M02839,34325,,34013,,2003-03-01
34326_initial,M02840,34326,,34013,,2003-03-01
34327_initial,M02841,34327,,34013,,2005-11-03
34328_initial,M02842,34328,,34013,,2004-11-01
34329_initial,M02843,34329,,34013,,2004-11-01
34330_initial,M02844,34330,,34013,,2004-11-01
34341_initial,M02845,34341,,34004,,1972-08-27
34342_initial,M02846,34342,,34004,,1973-03-20
34343_initial,M02847,34343,,34004,,1973-03-20
34344_initial,M02848,34344,,34004,,1971-04-01
34345_initial,M02849,34345,,34004,,1971-05-20
34346_initial,M02850,34346,,34004,,1972-04-01
34347_initial,M02851,34347,,34004,,1973-03-20
34361_initial,M02852,34361,,34016,,2004-10-01
34362_initial,M02853,34362,,34016,,2004-10-01
34363_initial,M02854,34363,,34016,,2004-10-01
34364_initial,M02855,34364,,34016,,2005-02-01
34365_initial,M02856,34365,,34016,,2005-02-01
34366_initial,M02857,34366,,34016,,2005-02-01
34367_initial,M02858,34367,,34016,,2005-02-01
34368_20041001,M02859,34368,,34016,2004-10-01,
34369_20050201,M02860,34369,,34016,2005-02-01,
34381_initial,M02861,34381,,34003,,2004-03-01
34382_initial,M02862,34382,,34003,,2004-03-01
34383_initial,M02863,34383,,34003,,2004-03-01
34384_initial,M02864,34384,,34003,,2004-03-01
34385_initial,M02865,34385,,34003,,2004-03-01
34386_initial,M02866,34386,,34003,,2004-03-01
34387_initial,M02867,34387,,34003,,1973-10-22
34401_initial,M02868,34401,,34009,,1974-04-20
34402_initial,M02869,34402,,34009,,2005-02-07
34403_initial,M02870,34403,,34009,,1974-04-20
34404_initial,M02871,34404,,34009,,1974-04-20
34405_initial,M02872,34405,,34009,,2005-02-07
34406_initial,M02873,34406,,34009,,2005-02-07
34407_initial,M02874,34407,,34009,,2005-03-22
34408_initial,M02875,34408,,34009,,2005-02-07
34409_initial,M02876,34409,,34009,,1974-04-20
34421_initial,M02877,34421,,34015,,2005-03-22
34422_initial,M02878,34422,,34015,,2005-02-07
